"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",46,1,28,0,"1-2 Year","Yes",88996,26,211,1
"Female",20,1,46,0,"< 1 Year","Yes",30546,160,11,0
"Female",22,1,46,0,"< 1 Year","Yes",29393,124,125,1
"Female",27,1,6,1,"< 1 Year","No",25201,152,216,0
"Male",57,1,48,0,"1-2 Year","Yes",2630,26,246,0
"Female",35,1,30,0,"1-2 Year","Yes",32955,155,245,1
"Female",21,1,50,1,"< 1 Year","No",28431,152,78,0
"Male",50,1,19,0,"1-2 Year","Yes",40667,26,180,1
"Female",46,1,46,0,"1-2 Year","Yes",22846,124,165,1
"Male",46,1,8,1,"1-2 Year","No",62500,124,252,0
"Male",21,1,46,0,"< 1 Year","Yes",63462,152,248,1
"Male",58,1,28,1,"1-2 Year","No",41243,26,53,0
"Male",43,1,41,1,"1-2 Year","No",19664,156,62,0
"Female",26,1,46,1,"< 1 Year","No",23216,152,163,0
"Female",22,1,41,0,"1-2 Year","Yes",44631,124,48,1
"Male",35,1,28,0,"> 2 Years","Yes",35161,124,193,1
"Male",24,1,46,1,"< 1 Year","No",38960,160,227,0
"Male",40,1,27,0,"1-2 Year","Yes",25544,26,69,0
"Male",27,1,15,1,"< 1 Year","No",42602,152,98,0
"Male",23,1,30,0,"< 1 Year","Yes",29309,152,106,1
"Female",32,1,28,1,"1-2 Year","No",25401,124,145,0
"Female",46,1,23,0,"1-2 Year","Yes",2630,158,100,1
"Female",28,1,15,1,"< 1 Year","No",23391,152,221,0
"Male",69,1,24,1,"1-2 Year","No",2630,124,57,0
"Female",45,1,28,0,"1-2 Year","Yes",21500,26,97,1
"Male",23,1,38,0,"< 1 Year","Yes",2630,156,150,0
"Female",23,1,46,1,"< 1 Year","No",33228,152,30,0
"Male",35,1,30,0,"1-2 Year","Yes",25610,26,175,1
"Male",43,1,46,0,"1-2 Year","Yes",34341,124,264,0
"Male",57,1,28,0,"1-2 Year","Yes",42485,124,112,1
"Male",37,1,38,0,"1-2 Year","Yes",2630,156,229,1
"Male",22,1,40,0,"< 1 Year","No",21880,152,224,0
"Male",42,1,28,0,"1-2 Year","Yes",29902,124,181,1
"Female",33,1,14,0,"< 1 Year","Yes",12298,26,77,0
"Female",61,1,13,1,"1-2 Year","No",28302,26,35,0
"Female",77,1,8,0,"1-2 Year","No",33848,124,209,0
"Female",25,1,6,1,"< 1 Year","No",2630,152,76,0
"Female",31,1,41,0,"< 1 Year","Yes",28107,152,281,1
"Female",61,1,28,0,"1-2 Year","Yes",43684,26,198,1
"Male",31,1,8,1,"< 1 Year","No",39087,152,290,0
"Male",68,1,28,1,"1-2 Year","No",56314,26,296,0
"Male",48,1,28,0,"1-2 Year","Yes",45949,124,234,1
"Female",42,1,28,0,"1-2 Year","Yes",37380,26,200,1
"Female",23,1,9,1,"< 1 Year","No",2630,152,49,0
"Male",52,1,18,1,"1-2 Year","No",36069,26,250,0
"Female",43,1,28,1,"1-2 Year","No",38333,157,39,0
"Female",40,1,28,0,"1-2 Year","Yes",39064,26,270,1
"Male",64,1,50,0,"1-2 Year","Yes",27564,26,100,1
"Male",24,1,50,1,"< 1 Year","No",2630,152,205,0
"Male",46,1,28,1,"1-2 Year","No",43378,124,247,0
"Female",42,1,28,0,"1-2 Year","Yes",32727,26,159,0
"Female",34,1,46,0,"1-2 Year","No",23996,124,192,1
"Female",45,1,46,1,"1-2 Year","No",21489,26,191,0
"Female",39,1,15,0,"1-2 Year","Yes",2630,157,145,1
"Male",51,1,18,0,"1-2 Year","Yes",2630,156,230,0
"Female",24,1,8,1,"< 1 Year","No",29731,152,102,0
"Male",24,1,15,0,"< 1 Year","Yes",26940,152,275,0
"Female",31,1,39,0,"1-2 Year","Yes",32777,154,207,1
"Female",36,1,3,0,"1-2 Year","Yes",41419,124,279,1
"Male",21,1,17,1,"< 1 Year","No",27184,160,247,0
"Female",25,1,28,0,"< 1 Year","Yes",58058,26,33,1
"Male",39,1,35,0,"1-2 Year","Yes",2630,157,117,1
"Female",29,1,36,1,"< 1 Year","No",2630,152,145,0
"Male",64,1,28,0,"1-2 Year","Yes",50563,124,72,1
"Male",29,1,21,0,"< 1 Year","Yes",32211,156,169,1
"Male",53,1,3,0,"1-2 Year","Yes",2630,124,115,0
"Male",43,1,45,0,"1-2 Year","Yes",30341,124,188,1
"Female",35,1,30,0,"1-2 Year","Yes",26892,125,172,1
"Female",58,1,28,0,"1-2 Year","Yes",20343,4,240,0
"Male",63,1,39,0,"1-2 Year","Yes",2630,127,162,0
"Male",43,1,28,0,"1-2 Year","Yes",29057,124,282,1
"Male",27,1,3,1,"< 1 Year","No",31723,152,85,0
"Male",37,1,21,0,"1-2 Year","Yes",29234,152,263,1
"Female",40,1,28,0,"1-2 Year","Yes",47042,124,48,1
"Male",41,1,20,0,"1-2 Year","Yes",2630,26,220,1
"Male",39,1,50,0,"1-2 Year","Yes",22796,8,196,1
"Male",57,1,8,0,"1-2 Year","Yes",71979,26,46,1
"Female",26,1,47,1,"< 1 Year","No",31837,152,36,0
"Male",23,1,46,0,"< 1 Year","Yes",24000,152,130,1
"Male",44,1,28,0,"< 1 Year","Yes",2630,124,280,1
"Male",32,1,4,0,"1-2 Year","Yes",33409,154,58,1
"Female",20,1,41,0,"< 1 Year","Yes",30799,160,159,0
"Female",45,1,28,0,"1-2 Year","Yes",37541,26,298,1
"Female",47,1,15,0,"1-2 Year","Yes",40683,14,225,0
"Female",70,1,0,0,"> 2 Years","Yes",2630,26,207,0
"Male",78,1,28,0,"1-2 Year","Yes",2630,26,106,0
"Female",48,1,28,0,"1-2 Year","Yes",61344,25,251,1
"Male",21,1,7,0,"< 1 Year","Yes",44655,152,34,0
"Female",42,1,3,0,"1-2 Year","Yes",25113,163,176,1
"Female",72,1,11,1,"1-2 Year","No",26974,124,197,0
"Male",44,1,28,0,"1-2 Year","Yes",2630,157,72,1
"Female",24,1,11,1,"< 1 Year","No",30335,152,259,0
"Female",27,1,15,1,"< 1 Year","Yes",24977,26,288,0
"Female",44,1,28,0,"1-2 Year","Yes",2630,26,89,1
"Female",46,1,28,0,"1-2 Year","Yes",42009,124,21,0
"Female",34,1,45,0,"1-2 Year","Yes",31551,124,195,1
"Male",66,1,28,0,"1-2 Year","Yes",58143,124,277,0
"Male",38,1,11,0,"1-2 Year","Yes",2630,157,45,1
"Female",57,1,28,0,"> 2 Years","Yes",53677,26,126,1
"Female",56,1,8,0,"1-2 Year","Yes",30459,26,290,1
"Male",67,1,31,1,"1-2 Year","No",2630,26,67,0
"Female",58,1,28,0,"> 2 Years","Yes",34399,26,86,0
"Male",36,1,46,0,"1-2 Year","Yes",25725,124,179,0
"Male",40,1,14,0,"1-2 Year","Yes",15465,124,298,1
"Female",47,1,28,0,"1-2 Year","No",43210,124,142,0
"Male",45,1,28,0,"1-2 Year","Yes",33128,26,209,1
"Male",72,1,36,1,"1-2 Year","Yes",38996,30,265,0
"Female",58,1,28,0,"1-2 Year","Yes",44200,156,134,1
"Female",52,1,35,0,"1-2 Year","Yes",40287,124,109,0
"Male",46,1,28,0,"1-2 Year","Yes",49874,124,95,1
"Female",50,1,41,0,"1-2 Year","Yes",30258,124,161,0
"Male",23,1,28,1,"< 1 Year","No",60440,152,230,0
"Male",64,1,28,1,"1-2 Year","No",95712,122,23,0
"Female",21,1,15,0,"< 1 Year","Yes",37133,152,225,0
"Female",23,1,30,1,"< 1 Year","No",26715,152,222,0
"Female",47,1,0,0,"1-2 Year","Yes",2630,26,86,1
"Male",75,1,15,1,"1-2 Year","No",44421,26,105,0
"Male",29,1,28,0,"< 1 Year","Yes",43287,152,77,1
"Male",55,1,15,0,"1-2 Year","Yes",40804,26,58,0
"Male",25,1,37,0,"< 1 Year","No",31130,152,96,0
"Male",31,1,29,0,"1-2 Year","Yes",26532,156,10,1
"Male",24,1,37,1,"< 1 Year","No",41122,152,11,0
"Male",43,1,49,0,"1-2 Year","Yes",33725,124,287,1
"Male",53,1,30,0,"1-2 Year","Yes",28936,26,90,0
"Male",38,1,33,0,"1-2 Year","Yes",27542,124,78,1
"Male",66,1,28,0,"1-2 Year","Yes",36733,124,260,1
"Female",32,1,24,0,"1-2 Year","Yes",2630,157,44,1
"Male",28,1,35,1,"< 1 Year","No",27814,152,168,0
"Female",43,1,3,0,"1-2 Year","Yes",2630,154,120,1
"Female",35,1,13,0,"1-2 Year","Yes",25238,26,296,1
"Female",62,1,35,0,"1-2 Year","Yes",44151,124,156,0
"Female",22,1,27,0,"< 1 Year","Yes",26351,152,262,0
"Male",38,1,13,0,"1-2 Year","Yes",28185,124,158,1
"Female",50,1,48,0,"1-2 Year","Yes",2630,157,88,1
"Female",25,1,11,1,"< 1 Year","No",30378,152,159,0
"Male",29,1,18,1,"< 1 Year","No",36528,152,270,0
"Male",33,1,28,1,"< 1 Year","No",39716,151,249,0
"Female",22,1,28,0,"< 1 Year","Yes",25044,163,298,1
"Female",37,1,41,0,"1-2 Year","Yes",2630,156,40,0
"Female",24,1,27,0,"< 1 Year","Yes",15627,152,41,0
"Female",23,1,47,1,"< 1 Year","No",43277,152,165,0
"Female",23,1,28,0,"< 1 Year","Yes",30761,26,165,0
"Female",23,1,33,0,"< 1 Year","Yes",28142,152,29,1
"Female",23,1,30,0,"< 1 Year","Yes",2630,152,281,0
"Female",31,1,28,0,"1-2 Year","Yes",50765,124,104,0
"Male",60,1,8,0,"> 2 Years","Yes",2630,124,178,0
"Male",60,1,45,1,"1-2 Year","No",33479,26,294,0
"Male",42,1,28,0,"1-2 Year","Yes",31253,124,68,1
"Female",29,1,28,1,"< 1 Year","Yes",2630,156,291,0
"Male",24,1,29,1,"< 1 Year","No",34251,152,60,0
"Female",39,1,28,0,"1-2 Year","Yes",58708,122,137,1
"Male",66,1,28,0,"1-2 Year","Yes",49107,122,104,1
"Male",57,1,28,0,"1-2 Year","Yes",2630,156,27,1
"Male",44,1,28,0,"1-2 Year","Yes",2630,124,32,1
"Female",26,1,41,1,"< 1 Year","No",30905,152,257,0
"Male",37,1,14,0,"1-2 Year","Yes",32459,124,271,0
"Female",36,1,29,1,"1-2 Year","No",2630,152,283,0
"Male",52,1,28,0,"> 2 Years","Yes",30062,122,33,1
"Male",62,1,28,1,"1-2 Year","Yes",2630,26,58,0
"Male",52,1,15,0,"> 2 Years","Yes",2630,156,74,0
"Male",33,1,28,0,"< 1 Year","Yes",25095,26,186,1
"Male",45,1,2,0,"1-2 Year","Yes",34469,26,263,1
"Male",22,1,41,0,"< 1 Year","Yes",44584,152,101,0
"Male",58,1,8,0,"1-2 Year","Yes",43936,25,147,1
"Male",45,1,28,0,"1-2 Year","Yes",42325,26,193,1
"Male",30,1,30,1,"< 1 Year","No",23480,152,221,0
"Male",27,1,6,0,"< 1 Year","Yes",26277,152,279,1
"Male",49,1,41,0,"1-2 Year","Yes",43376,26,285,1
"Male",25,1,26,0,"< 1 Year","Yes",31296,152,215,1
"Male",47,1,28,0,"1-2 Year","Yes",57169,26,185,1
"Male",68,1,28,0,"1-2 Year","Yes",43977,122,217,1
"Female",37,1,8,0,"1-2 Year","No",42542,157,286,0
"Male",52,1,35,0,"1-2 Year","Yes",35522,124,146,1
"Male",76,1,29,0,"1-2 Year","Yes",22711,124,231,1
"Male",24,1,45,1,"< 1 Year","No",20493,152,103,0
"Female",21,1,22,1,"< 1 Year","No",28666,152,161,0
"Female",24,1,31,0,"< 1 Year","Yes",2630,152,177,0
"Male",49,1,15,0,"1-2 Year","Yes",2630,156,84,1
"Female",79,1,28,0,"1-2 Year","Yes",37187,124,270,1
"Male",34,1,45,0,"< 1 Year","Yes",2630,152,286,0
"Male",50,1,28,0,"1-2 Year","Yes",42840,26,202,0
"Male",73,1,28,1,"1-2 Year","No",29853,124,134,0
"Male",51,1,28,0,"1-2 Year","Yes",2630,54,187,0
"Female",21,1,49,0,"< 1 Year","Yes",42520,152,256,1
"Female",25,1,17,1,"< 1 Year","No",37858,152,44,0
"Female",31,1,46,0,"< 1 Year","Yes",29131,152,250,1
"Male",68,1,12,0,"1-2 Year","Yes",31954,124,249,1
"Female",45,1,15,1,"1-2 Year","No",2630,14,185,0
"Female",43,1,28,0,"1-2 Year","Yes",2630,16,128,1
"Female",42,1,28,0,"1-2 Year","Yes",36840,122,274,1
"Male",27,1,50,0,"< 1 Year","Yes",30384,152,49,0
"Female",21,1,22,1,"< 1 Year","No",25820,152,186,0
"Female",43,1,28,0,"1-2 Year","Yes",2630,26,285,1
"Male",21,1,9,1,"< 1 Year","No",35477,160,68,0
"Male",56,1,8,0,"1-2 Year","No",24632,4,204,0
"Male",47,1,19,0,"1-2 Year","Yes",40958,26,173,1
"Male",52,1,14,0,"1-2 Year","Yes",25806,26,60,0
"Male",62,1,28,0,"1-2 Year","Yes",2630,157,261,1
"Male",51,1,8,0,"1-2 Year","Yes",45579,26,148,1
"Female",56,1,28,0,"> 2 Years","Yes",56089,26,251,1
"Female",59,1,28,0,"1-2 Year","Yes",52710,26,57,0
"Male",21,1,28,0,"< 1 Year","Yes",59452,152,288,1
"Female",48,1,3,0,"1-2 Year","Yes",2630,156,199,1
"Male",31,1,3,0,"< 1 Year","Yes",26046,156,206,1
"Male",70,1,8,0,"1-2 Year","Yes",2630,124,124,0
"Female",57,1,28,1,"1-2 Year","No",31176,26,244,0
"Male",24,1,45,1,"< 1 Year","No",37815,152,202,0
"Male",33,1,8,0,"1-2 Year","Yes",30614,157,258,0
"Female",23,1,10,1,"< 1 Year","No",18247,152,256,0
"Male",25,1,50,1,"< 1 Year","No",40537,152,35,0
"Male",49,1,41,0,"> 2 Years","Yes",42791,124,185,1
"Female",31,1,3,1,"< 1 Year","No",25583,152,40,0
"Male",59,1,46,1,"1-2 Year","No",25082,124,141,0
"Female",58,1,28,0,"1-2 Year","Yes",2630,122,130,1
"Female",23,1,28,0,"< 1 Year","Yes",37906,124,291,1
"Male",26,1,36,1,"< 1 Year","No",32364,152,244,0
"Female",24,1,18,1,"< 1 Year","No",33875,152,60,0
"Female",46,1,12,0,"1-2 Year","Yes",2630,156,299,1
"Male",38,1,28,0,"> 2 Years","Yes",34853,16,200,1
"Female",45,1,28,0,"1-2 Year","Yes",2630,26,200,1
"Female",46,1,35,0,"1-2 Year","Yes",27939,26,131,1
"Male",40,1,23,0,"1-2 Year","Yes",2630,124,295,1
"Female",47,1,36,0,"1-2 Year","Yes",50927,26,202,1
"Female",44,1,28,0,"1-2 Year","Yes",52734,26,207,0
"Male",50,1,11,0,"1-2 Year","Yes",2630,156,155,1
"Female",41,1,28,0,"1-2 Year","Yes",42967,122,102,0
"Female",23,1,8,1,"< 1 Year","No",42062,152,248,0
"Male",21,1,28,0,"1-2 Year","Yes",2630,156,96,0
"Female",23,1,8,1,"< 1 Year","No",26741,152,67,0
"Male",27,1,44,1,"< 1 Year","No",35001,152,122,0
"Male",39,1,28,1,"1-2 Year","No",44393,26,145,0
"Male",46,1,28,1,"1-2 Year","No",47578,26,294,0
"Male",62,1,8,0,"> 2 Years","Yes",51281,124,207,0
"Female",61,1,49,0,"1-2 Year","Yes",34022,124,15,1
"Female",33,1,41,0,"< 1 Year","Yes",22102,26,37,0
"Male",60,1,49,0,"> 2 Years","Yes",29546,122,246,0
"Male",37,1,41,0,"1-2 Year","No",33990,12,122,0
"Female",23,1,46,1,"< 1 Year","No",28587,151,68,0
"Female",24,1,14,1,"< 1 Year","No",34109,152,96,0
"Male",30,1,48,0,"1-2 Year","Yes",2630,15,274,1
"Male",52,1,28,0,"1-2 Year","No",26195,154,223,1
"Female",32,1,34,0,"1-2 Year","Yes",2630,124,164,1
"Male",50,1,28,1,"1-2 Year","No",43448,147,62,0
"Male",62,1,28,0,"1-2 Year","Yes",36896,124,205,1
"Male",23,1,46,1,"< 1 Year","No",23967,152,283,0
"Male",39,1,8,0,"1-2 Year","Yes",27930,154,112,1
"Male",46,1,39,0,"1-2 Year","Yes",41979,24,257,1
"Female",30,1,27,1,"< 1 Year","Yes",28429,152,261,0
"Female",39,1,24,1,"1-2 Year","No",38190,26,122,0
"Male",32,1,10,1,"< 1 Year","No",30114,152,270,0
"Male",50,1,28,0,"1-2 Year","Yes",46759,26,100,1
"Female",53,1,50,0,"1-2 Year","Yes",26365,30,162,0
"Female",22,1,28,0,"< 1 Year","Yes",2630,152,111,0
"Male",22,1,11,0,"< 1 Year","Yes",23030,124,12,1
"Male",49,1,8,1,"1-2 Year","No",45471,124,99,0
"Male",35,1,48,0,"1-2 Year","No",2630,124,157,0
"Male",24,1,29,1,"< 1 Year","No",26719,152,29,0
"Male",23,1,49,0,"< 1 Year","Yes",31979,152,83,1
"Male",30,1,28,1,"< 1 Year","No",76172,152,38,0
"Male",43,1,46,0,"1-2 Year","Yes",40426,124,135,1
"Female",30,1,41,1,"< 1 Year","No",39228,152,92,0
"Female",55,1,46,0,"1-2 Year","Yes",59602,26,289,1
"Female",25,1,46,1,"< 1 Year","No",2630,152,18,0
"Male",32,1,28,0,"1-2 Year","Yes",45219,147,236,1
"Male",53,1,28,0,"1-2 Year","Yes",28195,26,294,1
"Male",27,1,28,1,"< 1 Year","No",36369,152,67,0
"Female",22,1,28,1,"< 1 Year","No",37167,152,197,0
"Female",24,1,11,1,"< 1 Year","No",20564,152,131,0
"Female",56,1,24,0,"1-2 Year","Yes",2630,156,292,0
"Male",64,1,28,0,"1-2 Year","Yes",32386,124,235,0
"Male",28,1,28,0,"< 1 Year","Yes",32732,152,145,0
"Male",40,1,37,0,"1-2 Year","Yes",33994,26,20,0
"Female",77,1,28,0,"1-2 Year","Yes",58501,52,222,0
"Male",42,1,28,0,"1-2 Year","Yes",36069,26,174,1
"Male",34,1,46,0,"1-2 Year","Yes",20928,157,188,1
"Male",23,1,11,0,"< 1 Year","Yes",32551,124,111,1
"Female",21,1,41,1,"< 1 Year","Yes",47146,152,98,0
"Male",26,1,30,1,"< 1 Year","No",25239,152,191,0
"Male",64,1,28,0,"1-2 Year","No",44760,55,94,0
"Male",24,1,21,1,"< 1 Year","No",18311,152,201,0
"Male",63,1,8,1,"1-2 Year","No",36679,124,242,0
"Male",45,1,28,0,"1-2 Year","Yes",34452,26,116,1
"Male",72,1,0,0,"1-2 Year","Yes",2630,26,83,0
"Female",49,1,11,1,"1-2 Year","No",2630,26,268,0
"Female",41,1,46,0,"1-2 Year","Yes",28188,26,131,1
"Male",67,1,28,1,"1-2 Year","No",2630,26,33,0
"Male",45,1,28,0,"1-2 Year","Yes",2630,156,44,1
"Female",53,1,28,1,"< 1 Year","No",2630,1,102,0
"Male",35,1,28,0,"1-2 Year","Yes",29059,163,292,1
"Male",41,1,8,1,"1-2 Year","Yes",35215,4,151,0
"Female",23,1,32,0,"< 1 Year","Yes",33974,152,272,1
"Female",43,1,28,0,"1-2 Year","Yes",27657,26,83,0
"Male",30,1,3,0,"< 1 Year","Yes",25188,157,240,1
"Male",51,1,28,0,"1-2 Year","Yes",41927,26,286,1
"Female",44,1,28,0,"1-2 Year","Yes",35833,26,30,1
"Female",45,1,28,1,"1-2 Year","No",28438,122,254,0
"Female",43,1,28,0,"1-2 Year","Yes",45729,124,47,0
"Male",25,1,28,0,"< 1 Year","Yes",49426,26,42,1
"Female",34,1,38,0,"1-2 Year","Yes",38920,26,158,0
"Female",27,1,8,0,"< 1 Year","Yes",38162,26,52,0
"Male",48,1,28,0,"1-2 Year","Yes",26409,26,80,1
"Male",41,1,20,0,"1-2 Year","Yes",2630,157,168,0
"Male",22,1,8,0,"< 1 Year","Yes",45317,152,135,1
"Female",36,1,28,0,"1-2 Year","Yes",30092,124,35,0
"Male",38,1,36,0,"1-2 Year","Yes",32513,37,115,1
"Female",29,1,20,0,"< 1 Year","Yes",2630,124,256,1
"Male",25,1,13,1,"< 1 Year","No",28930,152,275,0
"Male",43,1,21,0,"1-2 Year","No",29202,109,34,0
"Female",73,1,28,0,"1-2 Year","Yes",50456,122,80,1
"Male",45,1,10,0,"1-2 Year","Yes",2630,26,18,1
"Male",47,1,35,0,"1-2 Year","Yes",30816,124,207,1
"Female",24,1,8,1,"< 1 Year","No",37609,152,99,0
"Male",40,1,33,0,"1-2 Year","Yes",33596,26,23,1
"Male",24,1,15,1,"< 1 Year","No",20196,152,148,0
"Female",40,1,28,0,"1-2 Year","Yes",2630,26,252,0
"Female",22,1,49,0,"< 1 Year","Yes",22970,152,189,0
"Female",21,1,11,0,"< 1 Year","Yes",2630,152,48,0
"Female",26,1,36,1,"< 1 Year","No",32151,152,201,0
"Female",69,1,46,0,"1-2 Year","Yes",2630,124,74,1
"Male",54,1,28,0,"> 2 Years","Yes",44423,26,66,1
"Male",54,1,28,0,"> 2 Years","Yes",59541,124,274,0
"Male",69,1,47,0,"1-2 Year","Yes",38911,16,208,0
"Male",42,1,46,0,"1-2 Year","Yes",26720,154,279,1
"Male",40,1,28,0,"1-2 Year","Yes",78465,124,139,1
"Female",37,1,30,0,"1-2 Year","Yes",31586,160,14,1
"Female",53,1,43,0,"1-2 Year","Yes",22872,124,91,1
"Female",24,1,30,1,"< 1 Year","No",24588,152,214,0
"Male",23,1,15,0,"< 1 Year","Yes",39534,152,140,1
"Male",43,1,11,0,"> 2 Years","Yes",2630,124,99,1
"Male",50,1,46,0,"1-2 Year","Yes",40317,124,40,1
"Male",22,1,50,0,"< 1 Year","No",46752,152,112,0
"Male",56,1,18,0,"1-2 Year","Yes",27485,124,180,1
"Male",60,1,29,0,"1-2 Year","Yes",29749,124,235,1
"Female",29,1,38,1,"< 1 Year","No",2630,152,275,0
"Male",48,1,28,1,"1-2 Year","No",46709,124,14,0
"Male",45,1,28,0,"1-2 Year","Yes",27946,124,254,1
"Female",20,1,8,0,"1-2 Year","Yes",2630,156,279,1
"Female",51,1,35,1,"1-2 Year","No",46622,152,241,0
"Male",68,1,3,0,"> 2 Years","Yes",54222,124,256,1
"Female",34,1,33,0,"1-2 Year","Yes",2630,156,152,0
"Male",37,1,29,0,"1-2 Year","Yes",65706,124,75,1
"Male",47,1,28,0,"1-2 Year","Yes",48610,26,93,1
"Female",47,1,48,0,"1-2 Year","Yes",2630,15,284,1
"Male",23,1,10,0,"< 1 Year","Yes",25729,26,296,0
"Male",55,1,28,0,"1-2 Year","Yes",35604,26,29,1
"Female",24,1,3,0,"< 1 Year","Yes",29526,152,163,1
"Male",33,1,20,0,"< 1 Year","Yes",37410,124,298,1
"Female",33,1,28,0,"1-2 Year","Yes",29253,124,246,1
"Female",33,1,28,0,"1-2 Year","Yes",34300,124,164,1
"Male",23,1,36,0,"< 1 Year","Yes",2630,152,231,0
"Male",32,1,8,0,"< 1 Year","Yes",34733,124,71,1
"Male",53,1,27,0,"1-2 Year","Yes",24842,124,285,1
"Female",62,1,50,0,"1-2 Year","Yes",28851,26,245,1
"Male",30,1,30,0,"< 1 Year","Yes",35708,152,83,1
"Male",31,1,3,0,"< 1 Year","Yes",24020,124,39,1
"Male",34,1,28,0,"1-2 Year","Yes",51909,26,42,0
"Female",44,1,28,0,"1-2 Year","Yes",44100,124,126,1
"Female",21,1,8,0,"< 1 Year","No",46385,152,103,0
"Male",35,1,45,1,"1-2 Year","No",21834,152,235,0
"Male",24,1,28,0,"< 1 Year","Yes",39304,26,155,1
"Female",45,1,28,1,"1-2 Year","No",49553,52,82,0
"Male",24,1,6,0,"< 1 Year","Yes",37817,26,284,1
"Female",48,1,28,0,"1-2 Year","Yes",25843,26,212,1
"Male",40,1,48,0,"1-2 Year","Yes",2630,26,122,0
"Male",64,1,28,0,"1-2 Year","Yes",30682,25,34,1
"Male",65,1,2,1,"1-2 Year","No",32681,152,43,0
"Male",75,1,28,0,"> 2 Years","Yes",86045,26,158,1
"Male",42,1,28,0,"1-2 Year","Yes",34458,124,143,0
"Male",22,1,41,1,"< 1 Year","No",31417,152,222,0
"Female",62,1,28,0,"1-2 Year","Yes",33880,124,103,1
"Female",20,1,3,0,"< 1 Year","Yes",30588,160,257,1
"Female",24,1,6,1,"< 1 Year","No",28962,152,101,0
"Male",29,1,11,0,"1-2 Year","Yes",2630,157,172,1
"Male",50,1,30,1,"1-2 Year","No",2630,160,99,0
"Female",80,1,50,0,"1-2 Year","Yes",24706,8,147,0
"Female",22,1,8,1,"< 1 Year","No",60753,152,276,0
"Male",23,1,3,1,"< 1 Year","No",2630,152,153,0
"Female",71,1,28,0,"> 2 Years","Yes",24836,26,146,1
"Female",24,1,8,1,"< 1 Year","No",42410,152,157,0
"Female",55,1,7,0,"1-2 Year","Yes",2630,124,229,1
"Female",25,1,8,1,"< 1 Year","No",33649,152,284,0
"Male",74,1,46,1,"1-2 Year","No",2630,26,203,0
"Female",21,1,41,1,"< 1 Year","No",2630,160,110,0
"Male",21,1,50,1,"< 1 Year","Yes",34147,160,281,0
"Female",50,1,28,1,"1-2 Year","No",49457,124,216,0
"Male",24,1,28,0,"< 1 Year","Yes",56970,124,25,0
"Male",45,1,29,0,"1-2 Year","Yes",26401,124,172,1
"Male",27,1,37,0,"< 1 Year","Yes",34170,152,148,0
"Male",64,1,8,0,"1-2 Year","Yes",118613,26,292,1
"Male",71,1,18,0,"1-2 Year","Yes",27200,26,43,0
"Male",74,1,33,0,"1-2 Year","Yes",50012,26,247,0
"Male",33,1,18,1,"< 1 Year","No",37793,152,130,0
"Female",20,1,4,0,"1-2 Year","Yes",28544,156,159,1
"Male",65,1,28,0,"1-2 Year","Yes",63827,122,93,0
"Male",30,1,28,0,"1-2 Year","Yes",45972,124,84,1
"Male",50,1,21,0,"1-2 Year","Yes",31550,26,71,1
"Female",24,1,47,1,"< 1 Year","No",38223,152,75,0
"Male",35,1,33,0,"1-2 Year","Yes",33019,124,298,1
"Male",24,1,8,0,"< 1 Year","Yes",40351,152,267,0
"Male",65,1,33,1,"1-2 Year","No",31497,26,294,0
"Male",40,1,5,0,"1-2 Year","Yes",18260,26,232,0
"Female",43,1,3,1,"1-2 Year","Yes",31574,26,146,0
"Male",74,1,28,0,"1-2 Year","Yes",29653,26,241,0
"Female",22,1,46,1,"< 1 Year","No",25498,160,123,0
"Male",21,1,50,0,"< 1 Year","No",24394,160,29,0
"Male",58,1,28,0,"> 2 Years","Yes",33656,124,86,1
"Female",45,1,28,0,"1-2 Year","Yes",29388,124,62,0
"Female",44,1,28,0,"> 2 Years","Yes",39668,26,279,1
"Male",71,1,28,0,"1-2 Year","No",57023,26,107,0
"Male",25,1,9,0,"< 1 Year","Yes",22657,152,36,0
"Male",40,1,28,0,"1-2 Year","Yes",40173,47,10,1
"Male",22,1,27,1,"< 1 Year","No",33714,152,260,0
"Male",23,1,28,1,"< 1 Year","No",18549,151,13,0
"Male",44,1,33,0,"1-2 Year","Yes",30768,124,126,1
"Male",52,1,28,0,"1-2 Year","Yes",40953,26,115,0
"Male",23,1,36,1,"< 1 Year","No",30823,160,85,0
"Female",60,1,28,0,"1-2 Year","Yes",47496,26,269,1
"Male",31,1,29,0,"< 1 Year","Yes",31740,26,220,0
"Female",25,1,41,1,"< 1 Year","No",22357,152,127,0
"Female",50,1,28,1,"1-2 Year","No",51663,124,24,0
"Male",58,1,20,0,"> 2 Years","Yes",2630,26,148,1
"Female",31,1,32,1,"< 1 Year","No",2630,160,194,0
"Female",22,1,2,1,"< 1 Year","No",2630,160,256,0
"Female",45,1,46,0,"1-2 Year","Yes",39790,124,10,1
"Male",21,1,29,1,"< 1 Year","No",48965,152,217,0
"Male",42,1,28,0,"1-2 Year","Yes",34532,26,230,0
"Male",39,1,15,0,"1-2 Year","Yes",27985,152,114,0
"Female",20,1,46,1,"< 1 Year","No",34411,160,155,0
"Female",28,1,26,0,"1-2 Year","Yes",2630,163,157,1
"Male",48,1,28,0,"1-2 Year","Yes",35254,26,64,1
