"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Female",45,1,41,0,"1-2 Year","Yes",43972,26,239,1
"Male",40,1,28,0,"> 2 Years","Yes",42407,124,44,1
"Male",42,1,28,0,"1-2 Year","Yes",31938,154,220,0
"Male",51,1,48,0,"1-2 Year","Yes",2630,103,175,1
"Female",56,1,18,0,"1-2 Year","Yes",29498,26,265,1
"Male",22,1,49,0,"< 1 Year","Yes",23487,160,32,1
"Male",24,1,47,0,"< 1 Year","Yes",33650,152,182,1
"Male",53,1,50,1,"1-2 Year","No",35970,124,193,0
"Male",20,1,2,0,"< 1 Year","Yes",36896,160,27,0
"Female",22,1,44,0,"< 1 Year","Yes",27373,124,238,1
"Female",42,1,4,0,"1-2 Year","Yes",21660,157,280,1
"Female",36,1,28,0,"1-2 Year","Yes",43829,124,103,0
"Male",22,1,35,0,"1-2 Year","Yes",19472,156,226,0
"Female",44,1,28,0,"1-2 Year","Yes",61110,124,211,1
"Male",23,1,18,0,"< 1 Year","Yes",37603,152,114,1
"Female",23,1,28,1,"< 1 Year","No",33725,152,31,0
"Male",39,1,28,0,"1-2 Year","Yes",28645,157,248,1
"Female",28,1,33,1,"< 1 Year","No",32133,152,141,0
"Male",37,1,28,0,"1-2 Year","Yes",27172,124,149,1
"Female",49,1,28,0,"1-2 Year","Yes",71428,26,223,0
"Male",41,1,11,0,"1-2 Year","Yes",24392,124,271,1
"Male",72,1,28,0,"1-2 Year","Yes",48236,37,117,1
"Female",25,1,28,1,"< 1 Year","No",52669,152,114,0
"Female",33,1,28,0,"1-2 Year","Yes",24684,156,196,1
"Male",43,1,41,0,"1-2 Year","Yes",40297,154,219,1
"Male",37,1,28,0,"1-2 Year","Yes",31470,26,114,1
"Male",52,1,28,1,"1-2 Year","No",28862,26,43,0
"Male",22,1,47,0,"< 1 Year","Yes",39216,26,268,1
"Male",35,1,8,0,"1-2 Year","Yes",40934,124,161,1
"Female",26,1,2,0,"< 1 Year","Yes",31721,152,100,0
"Male",41,1,28,0,"> 2 Years","Yes",43999,124,208,1
"Male",26,1,47,1,"< 1 Year","No",51560,152,95,0
"Female",38,1,28,0,"1-2 Year","Yes",38304,124,208,1
"Female",21,1,4,1,"< 1 Year","No",23232,152,165,0
"Female",38,1,28,0,"1-2 Year","Yes",23078,124,50,1
"Female",44,1,29,0,"1-2 Year","Yes",22216,154,29,1
"Female",54,1,35,0,"1-2 Year","Yes",33656,26,187,1
"Male",51,1,28,0,"1-2 Year","Yes",41480,26,122,1
"Male",47,1,37,0,"1-2 Year","Yes",25703,124,62,1
"Male",52,1,23,0,"1-2 Year","Yes",44308,26,150,1
"Male",29,1,7,0,"< 1 Year","Yes",2630,152,79,1
"Female",25,1,46,1,"< 1 Year","No",28385,152,40,0
"Female",38,1,29,0,"1-2 Year","Yes",26415,124,195,1
"Male",66,1,46,0,"1-2 Year","Yes",34038,124,210,1
"Male",60,1,16,0,"1-2 Year","Yes",2630,157,230,1
"Male",46,1,29,0,"> 2 Years","Yes",52013,124,288,1
"Female",51,1,30,0,"1-2 Year","Yes",32648,122,120,0
"Female",40,1,28,0,"1-2 Year","Yes",38763,13,27,0
"Male",46,1,28,0,"1-2 Year","Yes",49018,26,298,1
"Male",69,1,8,0,"1-2 Year","Yes",47554,7,56,1
"Female",31,1,30,1,"< 1 Year","No",34687,152,274,0
"Male",39,1,36,0,"1-2 Year","Yes",29368,124,37,0
"Female",52,1,28,0,"1-2 Year","Yes",60727,26,206,1
"Female",36,1,3,0,"1-2 Year","Yes",29489,124,292,1
"Male",31,1,8,0,"< 1 Year","No",36451,152,219,1
"Female",24,1,28,1,"< 1 Year","No",27165,152,254,0
"Male",61,1,28,1,"1-2 Year","No",2630,124,183,0
"Female",42,1,20,0,"1-2 Year","Yes",2630,26,286,1
"Male",44,1,29,0,"1-2 Year","Yes",28468,124,82,1
"Male",46,1,28,0,"1-2 Year","Yes",27865,124,165,1
"Female",47,1,28,0,"1-2 Year","Yes",53963,122,39,0
"Male",24,1,27,0,"< 1 Year","Yes",27061,152,201,0
"Female",64,1,46,1,"1-2 Year","No",27616,124,171,0
"Male",29,1,47,0,"< 1 Year","Yes",28150,154,270,1
"Female",41,1,28,0,"1-2 Year","Yes",28213,157,17,1
"Female",46,1,28,0,"1-2 Year","Yes",33451,124,50,0
"Male",39,1,12,0,"1-2 Year","Yes",30378,26,220,1
"Female",28,1,46,0,"< 1 Year","Yes",37809,152,16,1
"Male",24,1,28,1,"< 1 Year","No",33438,152,217,0
"Female",42,1,3,0,"1-2 Year","Yes",38928,124,60,1
"Female",50,1,28,0,"1-2 Year","Yes",55330,124,149,0
"Male",39,1,28,0,"1-2 Year","Yes",33648,154,227,0
"Male",27,1,14,1,"< 1 Year","No",20882,152,142,0
"Female",50,1,36,0,"1-2 Year","Yes",2630,124,200,0
"Male",51,1,28,1,"1-2 Year","No",33369,26,274,0
"Female",55,1,7,0,"1-2 Year","Yes",2630,124,222,0
"Female",76,1,28,0,"> 2 Years","Yes",56532,122,17,1
"Male",22,1,40,0,"1-2 Year","Yes",30106,124,58,1
"Female",37,1,28,0,"1-2 Year","Yes",40266,124,17,1
"Male",45,1,28,0,"1-2 Year","Yes",50155,26,174,0
"Male",37,1,28,1,"1-2 Year","No",170758,7,100,0
"Female",42,1,28,0,"1-2 Year","Yes",43777,26,157,1
"Male",59,1,28,1,"1-2 Year","No",31147,26,286,0
"Female",54,1,18,0,"1-2 Year","Yes",2630,156,166,1
"Female",66,1,32,0,"1-2 Year","Yes",31111,26,294,1
"Male",23,1,8,1,"< 1 Year","No",23897,26,205,0
"Male",25,1,8,0,"< 1 Year","Yes",36959,152,48,0
"Female",22,1,28,0,"< 1 Year","Yes",53407,152,25,1
"Male",58,1,38,0,"1-2 Year","Yes",32270,124,146,1
"Male",58,1,8,0,"1-2 Year","Yes",2630,157,298,0
"Female",30,1,28,0,"1-2 Year","Yes",2630,156,198,1
"Male",33,1,8,0,"1-2 Year","Yes",37006,124,61,1
"Female",25,1,27,0,"< 1 Year","Yes",25449,152,71,1
"Female",57,1,50,0,"1-2 Year","Yes",36441,8,183,0
"Male",46,1,28,0,"1-2 Year","Yes",44672,26,120,1
"Female",26,1,35,1,"< 1 Year","No",24935,152,129,0
"Female",25,1,14,1,"< 1 Year","No",24582,152,24,0
"Male",44,1,28,0,"> 2 Years","Yes",45694,122,142,1
"Male",37,1,17,0,"1-2 Year","Yes",36995,124,97,1
"Female",29,1,24,0,"< 1 Year","Yes",2630,152,200,1
"Male",73,1,39,1,"1-2 Year","Yes",63825,124,188,0
"Male",64,1,28,0,"> 2 Years","Yes",83569,26,272,1
"Female",27,1,44,1,"< 1 Year","No",2630,152,159,0
"Male",48,1,28,0,"1-2 Year","Yes",33950,26,282,0
"Male",70,1,8,0,"1-2 Year","Yes",33739,26,80,0
"Male",57,1,29,0,"1-2 Year","Yes",2630,156,162,0
"Male",24,1,37,1,"< 1 Year","No",36761,152,81,0
"Male",73,1,28,0,"> 2 Years","Yes",52603,124,86,0
"Female",68,1,15,0,"1-2 Year","Yes",2630,26,180,1
"Male",45,1,38,0,"1-2 Year","Yes",24422,156,129,1
"Male",25,1,41,1,"< 1 Year","No",41243,152,191,0
"Female",48,1,45,0,"1-2 Year","No",27191,124,41,0
"Male",26,1,28,1,"< 1 Year","No",53359,152,205,0
"Female",22,1,8,1,"< 1 Year","No",30057,152,235,0
"Male",69,1,28,0,"1-2 Year","Yes",36932,26,182,0
"Male",38,1,28,0,"1-2 Year","Yes",26083,124,145,1
"Female",29,1,28,0,"< 1 Year","Yes",43749,124,32,1
"Male",41,1,39,0,"1-2 Year","Yes",29739,124,127,0
"Female",31,1,7,0,"1-2 Year","No",33703,26,185,0
"Male",47,1,28,0,"1-2 Year","Yes",24576,26,98,0
"Male",20,1,19,1,"< 1 Year","No",2630,160,242,0
"Female",48,1,28,0,"1-2 Year","Yes",35432,124,143,1
"Male",51,1,8,0,"1-2 Year","Yes",27751,124,284,1
"Male",46,1,28,0,"1-2 Year","No",44827,26,150,0
"Male",47,1,28,0,"> 2 Years","Yes",59481,26,128,1
"Male",46,1,8,0,"1-2 Year","Yes",31675,124,286,0
"Male",51,1,28,0,"1-2 Year","Yes",42731,124,52,1
"Male",21,1,50,0,"< 1 Year","Yes",15138,160,197,0
"Male",33,1,28,0,"< 1 Year","Yes",35643,154,244,1
"Female",28,1,8,1,"< 1 Year","No",30648,152,110,0
"Male",55,1,28,0,"1-2 Year","Yes",30062,25,106,1
"Female",26,1,14,1,"< 1 Year","No",29022,152,18,0
"Male",44,1,41,0,"1-2 Year","Yes",28431,124,228,1
"Female",41,1,15,0,"1-2 Year","Yes",26821,26,220,1
"Male",57,1,13,0,"1-2 Year","Yes",20269,3,158,1
"Female",47,1,28,0,"1-2 Year","Yes",47519,26,177,1
"Male",42,1,30,1,"1-2 Year","No",32121,124,147,0
"Male",50,1,33,0,"1-2 Year","Yes",23805,155,23,0
"Male",43,1,15,0,"1-2 Year","Yes",33777,31,274,1
"Female",22,1,15,1,"< 1 Year","No",34600,152,195,0
"Male",39,1,8,1,"1-2 Year","No",41916,26,53,0
"Female",28,1,26,0,"1-2 Year","Yes",2630,163,157,1
"Male",24,1,3,1,"< 1 Year","No",70612,152,204,0
"Female",24,1,28,0,"< 1 Year","No",29780,152,251,0
"Male",52,1,8,1,"1-2 Year","No",34765,26,149,0
"Male",20,1,47,0,"< 1 Year","Yes",39471,160,237,0
"Female",48,1,4,0,"1-2 Year","Yes",36048,124,90,0
"Male",54,1,8,0,"1-2 Year","Yes",26472,26,209,0
"Female",36,1,39,0,"1-2 Year","Yes",2630,156,68,1
"Male",66,1,13,0,"1-2 Year","Yes",31275,26,183,1
"Female",31,1,28,0,"1-2 Year","Yes",2630,122,95,1
"Male",37,1,28,0,"1-2 Year","Yes",45967,124,88,0
"Female",49,1,28,0,"1-2 Year","Yes",55370,124,131,0
"Male",30,1,46,0,"< 1 Year","Yes",2630,156,133,0
"Male",30,1,30,0,"< 1 Year","Yes",26651,154,50,1
"Male",54,1,8,0,"1-2 Year","Yes",27403,29,247,1
"Female",27,1,28,1,"1-2 Year","No",25897,124,103,0
"Male",43,1,28,0,"1-2 Year","Yes",38642,124,54,0
"Female",52,1,28,0,"1-2 Year","Yes",40079,26,244,1
"Female",66,1,13,0,"1-2 Year","No",2630,26,31,0
"Male",79,1,46,1,"1-2 Year","No",33108,11,12,0
"Female",39,1,21,1,"1-2 Year","No",24659,152,187,0
"Male",44,1,29,0,"1-2 Year","Yes",41953,26,125,1
"Male",22,1,21,0,"< 1 Year","Yes",26879,152,69,1
"Male",55,1,28,0,"1-2 Year","Yes",43900,26,284,0
"Male",47,1,28,0,"1-2 Year","Yes",39211,26,150,1
"Female",34,1,28,0,"1-2 Year","Yes",30795,26,134,1
"Female",23,1,41,0,"< 1 Year","Yes",53909,152,126,0
"Male",52,1,46,1,"1-2 Year","No",35076,26,133,0
"Female",47,1,28,0,"> 2 Years","Yes",41946,26,168,0
"Female",24,1,26,1,"< 1 Year","No",26216,152,268,0
"Male",37,1,50,0,"1-2 Year","Yes",26312,154,68,1
"Female",25,1,37,1,"< 1 Year","No",33187,152,184,0
"Male",39,1,45,1,"1-2 Year","No",2630,156,51,0
"Female",35,1,21,0,"1-2 Year","Yes",2630,157,34,1
"Female",24,1,30,1,"< 1 Year","No",31705,152,78,0
"Male",30,1,46,0,"< 1 Year","Yes",21272,26,40,1
"Female",47,1,28,0,"1-2 Year","Yes",20449,163,97,1
"Male",24,1,40,0,"< 1 Year","Yes",32488,153,68,0
"Male",27,1,30,1,"< 1 Year","No",34476,152,216,0
"Male",68,1,8,1,"1-2 Year","Yes",34816,124,208,0
"Male",60,1,30,1,"1-2 Year","No",25218,152,36,0
"Female",27,1,41,1,"< 1 Year","No",47908,152,222,0
"Female",26,1,30,1,"< 1 Year","No",14645,152,186,0
"Male",43,1,28,1,"1-2 Year","No",41520,26,38,0
"Male",25,1,39,1,"< 1 Year","No",32238,152,68,0
"Male",27,1,11,1,"< 1 Year","No",25325,151,223,0
"Male",28,1,37,1,"< 1 Year","No",24344,152,264,0
"Male",43,1,41,0,"1-2 Year","Yes",30620,124,219,1
"Female",44,1,28,0,"1-2 Year","Yes",37041,124,84,1
"Female",46,1,28,0,"1-2 Year","Yes",37087,26,237,1
"Female",23,1,6,0,"< 1 Year","Yes",27624,152,34,1
"Male",32,1,28,0,"1-2 Year","Yes",52726,154,225,1
"Male",40,1,46,0,"1-2 Year","Yes",24771,124,294,0
"Male",41,1,37,1,"1-2 Year","No",2630,152,154,0
"Female",21,1,30,1,"< 1 Year","No",32264,152,254,0
"Male",39,1,28,0,"1-2 Year","Yes",28887,26,31,1
"Male",54,1,11,0,"1-2 Year","Yes",35366,26,52,1
"Male",54,1,28,0,"1-2 Year","Yes",39644,25,122,1
"Female",22,1,36,1,"< 1 Year","No",32483,152,43,0
"Female",45,1,8,1,"1-2 Year","No",46621,124,43,0
"Female",61,1,28,0,"1-2 Year","Yes",37132,26,20,1
"Female",22,1,2,0,"1-2 Year","Yes",30242,26,109,0
"Male",35,1,8,0,"1-2 Year","Yes",28545,124,166,0
"Male",43,1,12,0,"1-2 Year","Yes",24383,26,16,1
"Female",42,1,28,0,"1-2 Year","Yes",33200,26,163,1
"Male",51,1,50,0,"1-2 Year","Yes",2630,124,128,1
"Male",52,1,28,0,"> 2 Years","Yes",45904,122,277,0
"Female",22,1,35,0,"< 1 Year","Yes",31402,152,124,0
"Female",73,1,28,0,"1-2 Year","Yes",43868,26,254,1
"Male",62,1,41,0,"1-2 Year","Yes",37901,26,156,1
"Male",50,1,47,0,"1-2 Year","Yes",24583,160,237,0
"Female",56,1,8,0,"1-2 Year","Yes",42649,26,77,1
"Female",29,1,28,0,"1-2 Year","Yes",41894,26,229,1
"Male",49,1,30,0,"1-2 Year","Yes",2630,26,59,1
"Female",56,1,28,1,"1-2 Year","Yes",30348,26,272,0
"Male",29,1,41,0,"< 1 Year","Yes",51848,156,125,1
"Male",48,1,15,1,"1-2 Year","No",23683,31,130,0
"Female",54,1,41,0,"1-2 Year","Yes",40993,26,107,1
"Female",28,1,28,0,"< 1 Year","Yes",27255,152,17,1
"Male",28,1,9,0,"< 1 Year","Yes",38147,163,87,1
"Male",65,1,50,1,"1-2 Year","Yes",35026,30,264,0
"Female",29,1,28,0,"< 1 Year","Yes",36960,152,264,1
"Female",53,1,46,1,"1-2 Year","No",23662,120,206,0
"Female",33,1,8,1,"< 1 Year","No",42684,152,250,0
"Male",57,1,28,0,"1-2 Year","Yes",36603,26,246,1
"Male",62,1,28,0,"1-2 Year","Yes",27996,26,38,1
"Male",56,1,28,0,"1-2 Year","Yes",57437,158,140,1
"Female",59,1,20,0,"1-2 Year","Yes",2630,29,163,1
"Male",33,1,28,0,"< 1 Year","Yes",49455,122,198,1
"Female",66,1,28,0,"1-2 Year","Yes",61862,122,120,1
"Female",24,1,41,1,"< 1 Year","No",47158,152,61,0
"Male",22,1,41,1,"< 1 Year","No",41523,152,164,0
"Male",46,1,28,0,"1-2 Year","Yes",39465,26,59,1
"Female",44,1,28,0,"1-2 Year","Yes",46350,26,56,1
"Female",23,1,50,1,"< 1 Year","No",46437,152,104,0
"Female",72,1,28,0,"1-2 Year","Yes",42699,26,175,1
"Female",34,1,39,1,"1-2 Year","No",2630,156,197,0
"Female",44,1,48,0,"1-2 Year","Yes",2630,15,110,0
"Male",70,1,28,0,"1-2 Year","Yes",56535,124,131,0
"Male",62,1,41,0,"> 2 Years","Yes",33348,26,80,1
"Female",67,1,28,0,"> 2 Years","Yes",55712,124,18,1
"Male",65,1,31,0,"1-2 Year","Yes",2630,163,244,1
"Male",60,1,28,0,"1-2 Year","Yes",52967,124,97,1
"Male",40,1,28,0,"1-2 Year","Yes",31885,124,46,0
"Male",44,1,19,0,"1-2 Year","Yes",28345,124,156,0
"Male",66,1,45,0,"1-2 Year","Yes",2630,124,233,1
"Female",23,1,15,1,"< 1 Year","Yes",2630,152,167,0
"Male",23,1,41,0,"1-2 Year","Yes",35745,26,255,1
"Male",27,1,24,1,"< 1 Year","No",41014,152,127,0
"Female",40,1,7,1,"1-2 Year","No",42617,26,45,0
"Male",44,1,20,1,"1-2 Year","No",2630,124,92,0
"Male",49,1,50,1,"1-2 Year","No",24619,25,33,0
"Female",53,1,50,0,"1-2 Year","Yes",33760,26,148,1
"Male",56,1,29,0,"1-2 Year","Yes",2630,163,74,0
"Female",58,1,28,0,"1-2 Year","Yes",35530,122,143,0
"Female",23,1,29,1,"< 1 Year","No",39835,151,132,0
"Male",41,1,28,0,"1-2 Year","Yes",45153,26,209,1
"Female",38,1,28,0,"1-2 Year","Yes",58973,124,152,1
"Female",36,1,1,0,"1-2 Year","Yes",2630,124,19,1
"Female",35,1,14,0,"1-2 Year","Yes",2630,157,110,1
"Female",20,1,41,1,"< 1 Year","No",18880,160,290,0
"Female",46,1,28,0,"1-2 Year","Yes",41335,26,133,1
"Female",29,1,8,1,"< 1 Year","No",28001,152,143,0
"Female",27,1,15,0,"< 1 Year","Yes",32137,152,178,0
"Male",46,1,43,0,"> 2 Years","Yes",31532,26,194,1
"Male",27,1,28,0,"< 1 Year","Yes",41417,152,102,0
"Male",26,1,50,1,"< 1 Year","No",41455,152,189,0
"Male",40,1,28,0,"1-2 Year","Yes",32135,124,269,1
"Male",21,1,46,0,"< 1 Year","Yes",25877,152,85,0
"Male",45,1,41,1,"1-2 Year","No",28317,26,28,0
"Male",26,1,28,1,"< 1 Year","No",34333,152,162,0
"Male",23,1,46,1,"< 1 Year","No",29739,152,96,0
"Male",37,1,36,0,"1-2 Year","Yes",33775,124,264,1
"Male",22,1,8,1,"< 1 Year","No",27237,152,257,0
"Female",43,1,33,0,"1-2 Year","Yes",32887,138,211,0
"Female",28,1,18,1,"< 1 Year","No",26365,152,163,0
"Female",22,1,36,0,"< 1 Year","Yes",47432,152,150,0
"Female",25,1,41,0,"< 1 Year","Yes",37267,152,37,1
"Male",51,1,20,0,"1-2 Year","Yes",2630,26,206,0
"Female",29,1,47,0,"1-2 Year","Yes",28368,124,240,1
"Male",25,1,37,0,"< 1 Year","No",38727,152,110,0
"Female",55,1,8,0,"1-2 Year","Yes",39784,7,117,1
"Female",52,1,50,0,"1-2 Year","Yes",25477,8,36,0
"Female",39,1,50,0,"1-2 Year","Yes",35260,124,114,0
"Female",23,1,8,1,"< 1 Year","No",30560,152,134,0
"Female",47,1,27,0,"1-2 Year","Yes",2630,157,77,0
"Male",47,1,11,0,"1-2 Year","Yes",25531,26,258,1
"Female",26,1,13,0,"< 1 Year","No",34460,152,132,0
"Male",44,1,28,0,"1-2 Year","Yes",34534,26,36,1
"Female",27,1,36,0,"< 1 Year","Yes",31732,26,289,0
"Male",28,1,30,1,"< 1 Year","No",2630,152,57,0
"Female",25,1,36,1,"< 1 Year","No",31538,152,291,0
"Male",49,1,35,0,"1-2 Year","Yes",28537,124,213,1
"Male",44,1,28,0,"> 2 Years","Yes",56275,26,121,1
"Female",22,1,47,1,"< 1 Year","No",2630,152,220,0
"Female",27,1,25,1,"< 1 Year","No",32771,152,151,0
"Male",38,1,28,0,"> 2 Years","Yes",53400,26,42,0
"Female",28,1,3,0,"< 1 Year","Yes",18711,152,30,1
"Male",48,1,28,0,"1-2 Year","Yes",49529,26,197,1
"Male",48,1,19,1,"1-2 Year","Yes",37680,26,156,0
"Male",43,1,28,0,"1-2 Year","Yes",29685,124,294,1
"Male",69,1,28,0,"1-2 Year","Yes",34404,124,30,0
"Female",30,1,28,0,"< 1 Year","Yes",33219,139,160,1
"Female",32,1,28,0,"1-2 Year","Yes",2630,156,38,1
"Male",53,1,18,0,"1-2 Year","Yes",38927,124,34,0
"Male",53,1,11,1,"1-2 Year","Yes",2630,156,292,0
"Female",21,1,10,1,"< 1 Year","No",18216,152,285,0
"Male",20,1,32,0,"< 1 Year","No",30077,160,231,0
"Male",25,1,32,0,"< 1 Year","Yes",32403,152,233,1
"Female",21,1,15,0,"< 1 Year","Yes",38002,160,58,0
"Male",27,1,29,0,"1-2 Year","Yes",41270,124,136,1
"Female",60,1,33,1,"1-2 Year","No",33598,152,163,0
"Female",22,1,8,1,"< 1 Year","No",40928,152,28,0
"Male",80,1,48,1,"1-2 Year","No",2630,124,145,0
"Male",44,1,26,0,"1-2 Year","Yes",25739,26,262,1
"Male",64,1,17,0,"1-2 Year","Yes",31940,26,29,0
"Female",44,1,36,0,"1-2 Year","Yes",46611,152,15,0
"Male",74,1,28,0,"1-2 Year","Yes",38399,124,37,1
"Female",53,1,28,0,"> 2 Years","Yes",48985,26,132,1
"Female",23,1,30,1,"< 1 Year","No",25460,152,150,0
"Female",42,1,2,1,"1-2 Year","No",22540,152,187,0
"Male",47,1,33,1,"1-2 Year","No",27258,26,196,0
"Male",51,1,50,0,"1-2 Year","No",38848,124,69,0
"Female",33,1,11,0,"1-2 Year","Yes",2630,157,135,1
"Male",59,1,28,0,"1-2 Year","Yes",31302,26,29,0
"Male",26,1,28,1,"1-2 Year","No",37988,124,105,0
"Male",69,1,9,0,"1-2 Year","Yes",23192,26,121,0
"Male",37,1,28,0,"1-2 Year","Yes",27681,37,274,1
"Female",42,1,28,0,"1-2 Year","Yes",2630,157,144,1
"Male",75,1,41,0,"1-2 Year","Yes",33485,12,221,0
"Male",39,1,8,0,"1-2 Year","Yes",38198,124,263,1
"Male",21,1,40,1,"< 1 Year","No",32468,152,11,0
"Male",44,1,45,0,"1-2 Year","Yes",28015,124,267,1
"Male",51,1,46,0,"1-2 Year","Yes",30843,124,196,0
"Female",43,1,28,0,"1-2 Year","Yes",33783,124,70,0
"Female",45,1,28,0,"1-2 Year","Yes",50992,26,33,0
"Female",27,1,29,1,"< 1 Year","No",2630,152,182,0
"Male",30,1,3,0,"< 1 Year","Yes",24085,152,252,1
"Male",74,1,6,0,"1-2 Year","Yes",2630,156,114,0
"Female",31,1,46,0,"1-2 Year","Yes",25432,124,50,1
"Male",46,1,48,1,"1-2 Year","No",2630,124,294,0
"Female",54,1,28,0,"> 2 Years","Yes",2630,26,281,1
"Male",37,1,9,0,"1-2 Year","Yes",38140,124,252,1
"Male",23,1,28,1,"< 1 Year","No",61487,152,55,0
"Male",55,1,3,0,"1-2 Year","Yes",40255,124,69,0
"Male",24,1,30,0,"< 1 Year","Yes",29925,152,100,1
"Male",59,1,13,0,"1-2 Year","Yes",2630,26,220,1
"Male",51,1,48,0,"1-2 Year","Yes",2630,155,58,1
"Male",59,1,3,0,"1-2 Year","Yes",23687,26,104,1
"Female",21,1,46,1,"< 1 Year","No",41002,160,54,0
"Female",43,1,18,0,"> 2 Years","Yes",38155,124,83,0
"Male",39,1,8,0,"1-2 Year","Yes",35873,26,254,0
"Male",26,1,15,0,"< 1 Year","Yes",2630,151,206,0
"Male",52,1,28,1,"1-2 Year","No",36255,26,128,0
"Male",26,1,43,0,"1-2 Year","Yes",2630,156,293,1
"Male",45,1,28,0,"1-2 Year","Yes",36370,124,161,1
"Female",24,1,14,1,"< 1 Year","No",33137,152,189,0
"Male",49,1,28,1,"1-2 Year","Yes",42742,26,229,0
"Male",44,1,36,0,"1-2 Year","Yes",33836,124,215,1
"Female",56,1,37,0,"1-2 Year","Yes",27597,124,177,1
"Female",76,1,4,0,"1-2 Year","Yes",2630,156,295,1
"Male",64,1,41,0,"1-2 Year","Yes",43388,26,47,1
"Male",35,1,28,0,"1-2 Year","Yes",31219,124,191,1
"Male",47,1,47,0,"1-2 Year","Yes",33874,124,239,1
"Male",38,1,28,0,"1-2 Year","Yes",29409,124,224,1
"Female",22,1,28,1,"1-2 Year","No",2630,156,213,0
"Female",23,1,35,1,"< 1 Year","No",27454,152,265,0
"Male",31,1,8,0,"< 1 Year","Yes",35673,124,275,0
"Male",72,1,28,0,"1-2 Year","Yes",34568,26,215,0
"Female",36,1,28,0,"1-2 Year","Yes",43351,124,150,1
"Female",49,1,28,0,"1-2 Year","Yes",27596,26,199,1
"Male",56,1,28,0,"1-2 Year","Yes",35072,26,122,1
"Female",52,1,3,0,"1-2 Year","Yes",22429,26,151,1
"Female",47,1,46,1,"1-2 Year","No",37098,124,164,0
"Male",36,1,25,1,"1-2 Year","No",2630,26,107,0
"Female",42,1,28,0,"1-2 Year","Yes",2630,156,12,1
"Male",39,1,47,0,"1-2 Year","Yes",24110,26,78,1
"Female",34,1,28,1,"1-2 Year","No",36980,122,244,0
"Female",28,1,8,1,"< 1 Year","No",37348,152,95,0
"Male",24,1,44,0,"< 1 Year","No",2630,152,57,0
"Female",23,1,46,0,"< 1 Year","Yes",30815,152,242,0
"Female",25,1,6,0,"< 1 Year","Yes",23094,152,55,1
"Male",38,1,28,0,"1-2 Year","Yes",25095,124,173,0
"Female",55,1,28,1,"1-2 Year","No",29843,157,255,0
"Male",52,1,28,0,"1-2 Year","Yes",46851,124,37,0
"Male",24,1,8,1,"< 1 Year","No",42917,152,83,0
"Female",44,1,28,1,"1-2 Year","No",58602,26,202,0
"Male",67,1,36,0,"1-2 Year","Yes",35740,124,99,1
"Male",39,1,11,0,"1-2 Year","Yes",26905,124,210,1
"Male",21,1,30,1,"< 1 Year","No",32175,152,119,0
"Female",37,1,36,0,"1-2 Year","Yes",37361,124,139,1
"Female",57,1,18,1,"1-2 Year","No",2630,26,20,0
"Male",55,1,19,0,"1-2 Year","Yes",35730,26,62,0
"Male",20,1,50,0,"< 1 Year","Yes",45851,160,209,0
"Male",23,1,6,0,"< 1 Year","Yes",30737,152,76,1
"Male",21,1,12,1,"< 1 Year","No",27223,160,33,0
"Female",68,1,48,1,"1-2 Year","No",2630,15,297,0
"Male",44,1,8,0,"1-2 Year","Yes",122325,26,178,0
"Female",21,1,28,1,"< 1 Year","No",34651,160,219,0
"Female",31,1,12,0,"< 1 Year","Yes",2630,152,150,1
"Female",63,1,48,0,"1-2 Year","Yes",2630,124,287,0
"Female",46,1,28,0,"1-2 Year","Yes",54275,26,82,1
"Female",27,1,32,0,"< 1 Year","Yes",29079,152,228,0
"Male",43,1,18,0,"1-2 Year","Yes",2630,124,144,1
"Male",42,1,18,0,"1-2 Year","Yes",31042,31,285,0
"Female",24,1,28,0,"< 1 Year","Yes",32795,152,69,1
"Female",56,1,28,0,"> 2 Years","Yes",53878,26,20,1
"Female",43,1,28,0,"1-2 Year","Yes",40287,124,42,1
"Male",21,1,8,0,"< 1 Year","Yes",41644,152,189,0
"Female",77,1,28,0,"1-2 Year","Yes",41978,122,49,0
"Male",42,1,28,0,"> 2 Years","Yes",32483,122,245,1
"Female",54,1,28,0,"1-2 Year","Yes",54666,122,265,1
"Female",44,1,28,0,"1-2 Year","No",47778,124,247,0
"Male",70,1,8,0,"1-2 Year","Yes",41323,124,252,0
"Female",40,1,28,0,"1-2 Year","Yes",32794,124,74,1
"Male",44,1,46,0,"1-2 Year","Yes",28711,94,241,1
"Female",38,1,41,0,"1-2 Year","No",29352,124,97,0
"Male",26,1,27,0,"< 1 Year","No",28613,152,163,1
"Male",23,1,21,1,"< 1 Year","No",26935,152,226,0
"Male",28,1,36,0,"< 1 Year","Yes",30434,124,215,1
"Female",28,1,29,1,"< 1 Year","No",22574,152,149,0
"Male",56,1,28,0,"1-2 Year","Yes",54114,26,54,1
"Female",58,1,28,0,"1-2 Year","Yes",25195,157,265,1
"Male",33,1,29,0,"1-2 Year","Yes",2630,156,227,0
"Female",71,1,28,0,"1-2 Year","Yes",52934,25,239,1
"Female",21,1,3,0,"< 1 Year","No",2630,160,103,0
"Male",74,1,9,0,"> 2 Years","Yes",45655,124,80,0
"Male",63,1,28,1,"1-2 Year","No",2630,26,91,0
